Series Name,CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),CO2 emissions (metric tons per capita),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Access to clean fuels and technologies for cooking (% of population),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Agricultural methane emissions (% of total),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Cereal production (metric tons),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),Crop production index (2004-2006 = 100),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","Droughts, floods, extreme temperatures (% of population, average 1990-2009)",Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),Fossil fuel energy consumption (% of total),"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population density (people per sq. km of land area),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is below 5 meters (% of total population),Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Net migration,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin,Refugee population by country or territory of origin
Country Name,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income,Afghanistan,Burkina Faso,Chad,Eritrea,"Iran, Islamic Rep.",Iraq,Madagascar,Malawi,Mozambique,Niger,Pakistan,Sudan,Syrian Arab Republic,Zambia,Zimbabwe,Caribbean small states,Europe & Central Asia,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,Latin America & Caribbean,Low & middle income,Low income,Lower middle income,Middle income,North America,Upper middle income
2000 [YR2000],0.037234781,0.089716851,0.05836898,0.26553732,5.672323312,3.083093518,0.118846962,0.078939735,0.076189113,0.061485813,0.747833829,0.159133714,3.11019717,0.174972043,1.171874423,6.564415209,7.627069792,0.975960878,0.164325917,12.04081353,2.605998406,2.122694378,0.42293308,1.037688827,2.270591835,19.90535096,3.352339312,8.8,2.83,3.29,6.08,85.68,74.95,1.1,1.75,3.07,1.01,22.62,14.21,97.18,14,32.4,..,..,..,..,..,..,..,..,..,..,..,..,71.20957547,79.7187119,84.47634286,74.58677531,24.83168501,12.34557757,73.64767028,41.79647727,47.27448438,58.76479108,65.70273771,82.94325301,21.49159095,58.06840566,73.30930484,23.51005962,27.91506383,50.0614849,59.78373367,37.27100392,64.25154533,49.50481202,59.03736087,57.820896,48.6893245,31.65454759,43.87684746,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1940000,2279247,930038,124549,12877642,904480,2660170,2631034,1587548,2126435,30460700,..,3512791,1208056,1961948,674891,432966987,71995945,47496706,736687954,137813180,1313435719,40749248,492118299,1272686471,393721906,780568172,70.15,58.86,79.52,70.55,76.17,89.49,83.02,98.61,77.33,60.86,89.97,71.89,81.29,71.95,125.71,103.1499688,93.21104372,81.95531178,82.62888564,97.98293413,82.19630275,84.53738029,82.60769293,86.31593888,84.63199396,94.6527113,83.69751072,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.26607486,99.66519654,99.67868431,..,..,6.737874855,14.36867867,58.57436279,17.57416471,98.16794991,8.844863799,37.02200249,94.64854451,82.34366636,51.33595333,16.2494672,82.89251048,74.49533258,75.80356747,38.34346981,61.51283032,76.84190757,84.89943075,82.2638297,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,31.82911038,42.4266886,6.635684562,22.69718812,40.29040804,53.72472963,27.11216081,118.2515698,22.52336911,8.945730639,184.6507602,..,89.29615845,14.01141258,30.71339537,16.08863777,31.37742336,30.42815774,27.14268918,31.13084321,25.98962686,54.49155607,32.11625173,98.34902798,58.01318235,17.14060137,42.65367977,..,..,..,0.764771106,1.274275342,5.805597721,1.647972741,0,5.220885042,..,1.058063042,0.303241845,0.132718514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3587327,124,54955,376847,88266,526165,51,34,24,483,10134,494351,5868,91,109,530,1505244,7173172,6925065,353848,83363,10462655,6900320,1683649,3562335,198,1878686
2001 [YR2001],0.037846136,0.083504269,0.057890764,0.265599089,5.996135584,3.525341062,0.107117169,0.070889346,0.086735085,0.055856745,0.74177304,0.178055693,2.909268872,0.178339467,1.056376707,6.982237034,7.714942469,1.032456328,0.16561919,11.93251345,2.629470847,2.136137399,0.420766608,1.026389921,2.287605396,19.37732516,3.403999254,9.51,3.06,3.26,6.49,88.14,78.65,1.11,1.77,3.08,1.07,24.14,15.25,97.53,14.11,32.25,..,..,..,..,..,..,..,..,..,..,..,..,67.47255477,74.70710068,83.7788874,72.61596091,24.74113417,12.20684013,71.86613545,40.42817988,54.07956975,62.23643227,64.4908243,82.63616231,21.57141926,57.75417755,74.89171792,23.55165745,27.77730922,49.08627407,60.32673168,37.51961522,63.9404624,48.68617837,59.94112766,56.61195318,47.72509448,32.00255018,43.02887178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2108000,3109092,1321294,219052,14943510,1818903,2853015,1865675,1507208,3110006,27048000,..,5161232,950260,1851556,755308,478557406,76912608,52128344,718045673,151507285,1372374406,47257257,515654035,1325117149,368386034,809463114,72.45,83.53,100.24,90.2,77.61,105.65,86.33,106.12,84.62,81.33,84.07,85.12,81.81,70.25,123.54,104.179552,93.92928027,84.4761906,87.22056921,95.66325821,87.01060634,87.13915475,89.07976081,87.96530312,87.04400574,90.80634234,86.5327438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.37351209,99.58503846,99.70763948,..,..,6.559086197,13.80433317,58.13013279,16.1799102,98.11642759,9.030562777,37.0955744,95.62352157,82.13178803,52.0784697,15.64216285,83.23260342,74.78302219,76.03516607,38.31533424,61.64821631,77.09407314,85.31926455,82.52035941,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.09589805,43.65711623,6.891717757,23.51209901,40.79736241,55.34942954,27.96184613,121.2558337,23.17186093,9.277149286,189.3659221,..,91.23169551,14.38301968,30.82309422,16.20129925,31.41802167,31.19493766,27.91562222,31.32176784,26.35782614,55.28118005,33.02395968,100.1191005,58.78425986,17.31273523,43.04408011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3809763,90,46282,333222,92490,530508,36,26,45,478,12326,489931,4861,55,257,473,1402064,7510059,6804380,307872,85126,10515105,6780673,1900335,3734432,225,1834097
2002 [YR2002],0.047377324,0.081733493,0.056514007,0.243869752,5.971039683,3.499928425,0.073711326,0.073254449,0.084619371,0.057456766,0.762850323,0.220598608,2.286531603,0.180814948,1.00093113,7.104746051,7.685769192,1.04896208,0.172162841,11.93633006,2.625527896,2.192768483,0.382055266,1.032763391,2.355034623,19.31119509,3.535939636,10.39,3.35,3.28,7.07,90.14,81.76,1.1,1.83,3.13,1.13,25.39,16.57,97.79,14.3,32.18,..,..,..,..,..,..,..,..,..,..,..,..,69.32334352,75.09103887,83.57514335,73.72419135,24.54459616,13.86232422,71.63753875,40.54287029,48.12294613,47.57197926,64.39705163,82.33308713,22.94669703,57.31566214,73.42528464,20.33962253,27.30352066,51.40203147,59.16526866,37.18235213,63.68933141,46.99252233,58.8430166,57.28716967,46.02454959,32.02416825,40.56397591,327,748,322,384,228,216,1513,1181,1032,151,494,1712,252,1020,657,..,..,..,..,..,..,..,..,..,..,..,..,3737000,3119050,1212390,54530,19873850,4124870,2786949,1710577,1361337,3324123,27172850,..,5932429,754966,855283,669777,488509602,81142629,55228102,690327167,141524994,1351121533,49230342,487269520,1301891191,333190352,814621671,87.82,86.34,89.57,56.32,94.5,122.75,84.13,81.98,73.96,96.75,83.79,82.98,103.32,70.89,80.78,101.2220307,94.51442064,87.78508294,90.08586037,93.09025447,89.36691171,88.98470203,91.77286928,85.83169547,88.84799661,86.50210352,90.52185352,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8514906,99.40728349,99.72099519,..,..,6.001886409,14.28510482,57.64561976,19.12148701,98.68775889,9.394503206,34.41240043,96.39054312,82.09195172,52.1876361,16.8288848,83.11651649,74.30389892,76.34233525,37.81416811,62.11628435,77.41291313,85.1404,82.75601005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.61809576,44.93092105,7.162669155,24.56493069,41.3104423,57.00418181,28.82882863,124.2433602,23.86143468,9.623417542,193.9986768,..,92.96241158,14.75900671,30.90161561,16.314598,31.47670957,31.99478732,28.72129797,31.51597366,26.71971145,56.0676562,33.96804068,101.8891906,59.54605682,17.4768406,43.42167204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,744193,-125000,218966,227290,-48444,-266320,-7500,-59163,30004,-9497,-650182,-546005,-379910,-150000,-697817,-176783,8256870,-2415321,-1747428,18179172,-5318859,-18256319,-678717,-12896960,-17577602,6386906,-4680642,2510294,970,47340,318167,138362,422504,52,48,129,829,23164,508863,18908,84,4024,516,1833354,6275471,5578786,324079,95013,9778687,5542022,2082217,4236665,435,2154448
